epic_id,current_final_label,original_manual_label,label_source,review_date,k2_campaign,confirmed_planet_status,known_eb_variable_status,noise_artifact_status,ambiguity_status,safe_for_supervised_training,validation_or_traceability_only,duplicate_conflicting_labels,possible_leakage_concerns,all_label_evidence,has_diagnostics,has_p_half_p_2p_diagnostics,has_accessible_light_curve_tensor,has_current_cnn_score,embedding_exportable,positive_evidence_tier,external_disposition,external_confirmation_status,physical_loss_eligible,training_role,hard_negative_status,correction_record,original_evidence_preserved,hard_negative_flag
EPIC_211580521,reject_as_noise_or_artifact,noise_or_artifact,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-20,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=noise_or_artifact || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=noise_or_artifact,false,false,true,false,true,,,,true,,,,,
EPIC_211581700,false_positive_eb_or_variable,binary_system,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-20,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=binary_system || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=binary_system,false,false,true,false,true,,,,true,,,,,
EPIC_211584718,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211586814,false_positive_eb_or_variable,binary_system,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-20,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=binary_system || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=binary_system,false,false,true,false,true,,,,true,,,,,
EPIC_211592536,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-16,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211592766,uncertain_hold,uncertain_hold,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-20,5,,,,uncertain_or_conflicting,false,true,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=uncertain_hold || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=uncertain_hold,false,false,true,false,true,,,,false,,,,,
EPIC_211593145,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211594205,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211598703,reject_as_noise_or_artifact,noise_or_artifact,training_labels_v3.csv,2026-05-04,5,,,yes,none_seen,false,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,training_labels_v3.csv=noise_or_artifact,false,false,true,true,true,,,,false,,,,,
EPIC_211599622,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211600288,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211610125,false_positive_eb_or_variable,false_positive_eb_or_variable,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=false_positive_eb_or_variable,true,false,true,false,true,,,,true,,,,,
EPIC_211610944,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211611158,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211613728,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact || plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211619120,uncertain_hold,uncertain_hold,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-22,5,,,,uncertain_or_conflicting,false,true,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=uncertain_hold || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=uncertain_hold,false,false,true,false,true,,,,false,,,,,
EPIC_211624954,uncertain_hold,uncertain_hold_positive,gatevetter_v0_2_deep_review_manual_decisions.csv,2026-07-31,5,,,,uncertain_or_conflicting,false,true,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=uncertain_hold_positive || gatevetter_v0_2_deep_review_manual_decisions.csv=uncertain_hold_positive,true,true,true,false,true,,,,false,,,,,
EPIC_211626213,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211631955,uncertain_hold,uncertain_hold,training_labels_v3.csv,2026-05-04,5,,,,uncertain_or_conflicting,false,true,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,training_labels_v3.csv=uncertain_hold,false,false,true,true,true,,,,false,,,,,
EPIC_211633247,reject_as_noise_or_artifact,noise_or_artifact,training_labels_v3.csv,2026-05-10,5,,,yes,none_seen,false,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,training_labels_v3.csv=noise_or_artifact,false,false,true,false,true,,,,false,,,,,
EPIC_211635232,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211641677,reject_as_noise_or_artifact,noise_or_artifact,training_labels_v3.csv,2026-05-10,5,,,yes,none_seen,false,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,training_labels_v3.csv=noise_or_artifact,false,false,true,false,true,,,,false,,,,,
EPIC_211647930,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,false,false,false,,,,false,,,,,
EPIC_211678611,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211680698,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211682544,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211682657,candidate_like,promote_to_stage_g,plots/k2_batch/final_candidate_master_ledger.csv,2026-05-12,5,,,,none_seen,false,true,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=promote_to_stage_g,false,false,true,false,true,positive_bronze,,unconfirmed_candidate_excluded_bronze,false,candidate_bronze_traceability_only,,,true,false
EPIC_211683861,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211683904,reject_as_noise_or_artifact,noise_or_artifact,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=noise_or_artifact || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=noise_or_artifact,false,false,true,false,true,,,,true,,,,,
EPIC_211685323,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211685798,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211687388,false_positive_eb_or_variable,false_positive_eb_or_variable,gatevetter_v0_2_deep_review_manual_decisions.csv,2026-07-31,5,,yes,,uncertain_or_conflicting,false,true,false_positive_eb_or_variable | uncertain_hold_positive,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields; conflicting normalized labels; adjudicate before training,plots/k2_batch/final_candidate_master_ledger.csv=uncertain_hold_positive || gatevetter_v0_2_deep_review_manual_decisions.csv=false_positive_eb_or_variable,true,true,true,false,true,,,,false,,,,,
EPIC_211693443,false_positive_eb_or_variable,false_positive_eb_or_variable,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=false_positive_eb_or_variable,true,false,true,false,true,,,,true,,,,,
EPIC_211695616,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211696209,false_positive_eb_or_variable,false_positive_eb_or_variable,gatevetter_v0_2_deep_review_manual_decisions.csv,2026-07-31,5,,yes,yes,uncertain_or_conflicting,false,true,false_positive_eb_or_variable | reject_as_noise_or_artifact,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields; conflicting normalized labels; adjudicate before training,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact || gatevetter_v0_2_deep_review_manual_decisions.csv=false_positive_eb_or_variable,true,true,true,false,true,,,,false,,,,,
EPIC_211698963,false_positive_eb_or_variable,false_positive_eb_or_variable,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=false_positive_eb_or_variable,true,false,true,false,true,,,,true,,,,,
EPIC_211700210,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
